! n m alpha seq
15 10 0.3 5
30.00	31.00	48.00	43.00	34.00	36.00	43.00	42.00	43.00	44.00	9.00	9.30	14.40	12.90	10.20	10.80	12.90	12.60	12.90	13.20
12.00	46.00	40.00	16.00	39.00	45.00	22.00	44.00	22.00	18.00	3.60	13.80	12.00	4.80	11.70	13.50	6.60	13.20	6.60	5.40
20.00	47.00	33.00	28.00	41.00	25.00	40.00	37.00	28.00	37.00	6.00	14.10	9.90	8.40	12.30	7.50	12.00	11.10	8.40	11.10
17.00	22.00	28.00	49.00	25.00	22.00	49.00	38.00	38.00	48.00	5.10	6.60	8.40	14.70	7.50	6.60	14.70	11.40	11.40	14.40
26.00	39.00	18.00	27.00	34.00	36.00	19.00	21.00	32.00	50.00	7.80	11.70	5.40	8.10	10.20	10.80	5.70	6.30	9.60	15.00
12.00	13.00	20.00	31.00	40.00	46.00	20.00	46.00	46.00	25.00	3.60	3.90	6.00	9.30	12.00	13.80	6.00	13.80	13.80	7.50
21.00	16.00	18.00	37.00	24.00	43.00	43.00	15.00	27.00	11.00	6.30	4.80	5.40	11.10	7.20	12.90	12.90	4.50	8.10	3.30
19.00	24.00	42.00	14.00	39.00	49.00	43.00	14.00	18.00	17.00	5.70	7.20	12.60	4.20	11.70	14.70	12.90	4.20	5.40	5.10
11.00	15.00	15.00	48.00	25.00	19.00	20.00	44.00	47.00	35.00	3.30	4.50	4.50	14.40	7.50	5.70	6.00	13.20	14.10	10.50
28.00	46.00	30.00	28.00	28.00	33.00	40.00	48.00	13.00	33.00	8.40	13.80	9.00	8.40	8.40	9.90	12.00	14.40	3.90	9.90
10.00	31.00	18.00	43.00	31.00	27.00	47.00	26.00	39.00	11.00	3.00	9.30	5.40	12.90	9.30	8.10	14.10	7.80	11.70	3.30
43.00	49.00	44.00	32.00	46.00	20.00	37.00	44.00	26.00	10.00	12.90	14.70	13.20	9.60	13.80	6.00	11.10	13.20	7.80	3.00
34.00	28.00	14.00	42.00	26.00	46.00	28.00	50.00	34.00	13.00	10.20	8.40	4.20	12.60	7.80	13.80	8.40	15.00	10.20	3.90
46.00	17.00	29.00	32.00	27.00	20.00	24.00	35.00	31.00	42.00	13.80	5.10	8.70	9.60	8.10	6.00	7.20	10.50	9.30	12.60
20.00	15.00	12.00	10.00	44.00	39.00	39.00	36.00	50.00	19.00	6.00	4.50	3.60	3.00	13.20	11.70	11.70	10.80	15.00	5.70
