! n m alpha seq
15 10 0.3 8
13.00	26.00	17.00	38.00	49.00	21.00	44.00	13.00	39.00	33.00	3.90	7.80	5.10	11.40	14.70	6.30	13.20	3.90	11.70	9.90
50.00	21.00	21.00	42.00	12.00	35.00	17.00	16.00	11.00	44.00	15.00	6.30	6.30	12.60	3.60	10.50	5.10	4.80	3.30	13.20
18.00	14.00	30.00	26.00	47.00	38.00	40.00	10.00	34.00	11.00	5.40	4.20	9.00	7.80	14.10	11.40	12.00	3.00	10.20	3.30
38.00	25.00	30.00	33.00	49.00	40.00	19.00	46.00	46.00	40.00	11.40	7.50	9.00	9.90	14.70	12.00	5.70	13.80	13.80	12.00
27.00	11.00	39.00	43.00	15.00	17.00	39.00	12.00	32.00	22.00	8.10	3.30	11.70	12.90	4.50	5.10	11.70	3.60	9.60	6.60
24.00	43.00	50.00	24.00	34.00	49.00	30.00	48.00	47.00	30.00	7.20	12.90	15.00	7.20	10.20	14.70	9.00	14.40	14.10	9.00
24.00	27.00	44.00	16.00	45.00	32.00	48.00	49.00	31.00	40.00	7.20	8.10	13.20	4.80	13.50	9.60	14.40	14.70	9.30	12.00
23.00	46.00	50.00	28.00	43.00	14.00	31.00	23.00	50.00	38.00	6.90	13.80	15.00	8.40	12.90	4.20	9.30	6.90	15.00	11.40
45.00	48.00	40.00	16.00	12.00	23.00	38.00	14.00	20.00	19.00	13.50	14.40	12.00	4.80	3.60	6.90	11.40	4.20	6.00	5.70
25.00	36.00	43.00	39.00	35.00	16.00	30.00	33.00	22.00	17.00	7.50	10.80	12.90	11.70	10.50	4.80	9.00	9.90	6.60	5.10
16.00	40.00	48.00	30.00	49.00	13.00	28.00	44.00	30.00	13.00	4.80	12.00	14.40	9.00	14.70	3.90	8.40	13.20	9.00	3.90
15.00	34.00	21.00	13.00	26.00	42.00	36.00	41.00	47.00	49.00	4.50	10.20	6.30	3.90	7.80	12.60	10.80	12.30	14.10	14.70
36.00	17.00	13.00	18.00	29.00	35.00	36.00	36.00	19.00	34.00	10.80	5.10	3.90	5.40	8.70	10.50	10.80	10.80	5.70	10.20
38.00	43.00	30.00	23.00	41.00	35.00	38.00	23.00	40.00	44.00	11.40	12.90	9.00	6.90	12.30	10.50	11.40	6.90	12.00	13.20
26.00	12.00	11.00	10.00	13.00	46.00	38.00	21.00	17.00	13.00	7.80	3.60	3.30	3.00	3.90	13.80	11.40	6.30	5.10	3.90
