! n m alpha seq
15 10 0.4 8
13.00	26.00	17.00	38.00	49.00	21.00	44.00	13.00	39.00	33.00	5.20	10.40	6.80	15.20	19.60	8.40	17.60	5.20	15.60	13.20
50.00	21.00	21.00	42.00	12.00	35.00	17.00	16.00	11.00	44.00	20.00	8.40	8.40	16.80	4.80	14.00	6.80	6.40	4.40	17.60
18.00	14.00	30.00	26.00	47.00	38.00	40.00	10.00	34.00	11.00	7.20	5.60	12.00	10.40	18.80	15.20	16.00	4.00	13.60	4.40
38.00	25.00	30.00	33.00	49.00	40.00	19.00	46.00	46.00	40.00	15.20	10.00	12.00	13.20	19.60	16.00	7.60	18.40	18.40	16.00
27.00	11.00	39.00	43.00	15.00	17.00	39.00	12.00	32.00	22.00	10.80	4.40	15.60	17.20	6.00	6.80	15.60	4.80	12.80	8.80
24.00	43.00	50.00	24.00	34.00	49.00	30.00	48.00	47.00	30.00	9.60	17.20	20.00	9.60	13.60	19.60	12.00	19.20	18.80	12.00
24.00	27.00	44.00	16.00	45.00	32.00	48.00	49.00	31.00	40.00	9.60	10.80	17.60	6.40	18.00	12.80	19.20	19.60	12.40	16.00
23.00	46.00	50.00	28.00	43.00	14.00	31.00	23.00	50.00	38.00	9.20	18.40	20.00	11.20	17.20	5.60	12.40	9.20	20.00	15.20
45.00	48.00	40.00	16.00	12.00	23.00	38.00	14.00	20.00	19.00	18.00	19.20	16.00	6.40	4.80	9.20	15.20	5.60	8.00	7.60
25.00	36.00	43.00	39.00	35.00	16.00	30.00	33.00	22.00	17.00	10.00	14.40	17.20	15.60	14.00	6.40	12.00	13.20	8.80	6.80
16.00	40.00	48.00	30.00	49.00	13.00	28.00	44.00	30.00	13.00	6.40	16.00	19.20	12.00	19.60	5.20	11.20	17.60	12.00	5.20
15.00	34.00	21.00	13.00	26.00	42.00	36.00	41.00	47.00	49.00	6.00	13.60	8.40	5.20	10.40	16.80	14.40	16.40	18.80	19.60
36.00	17.00	13.00	18.00	29.00	35.00	36.00	36.00	19.00	34.00	14.40	6.80	5.20	7.20	11.60	14.00	14.40	14.40	7.60	13.60
38.00	43.00	30.00	23.00	41.00	35.00	38.00	23.00	40.00	44.00	15.20	17.20	12.00	9.20	16.40	14.00	15.20	9.20	16.00	17.60
26.00	12.00	11.00	10.00	13.00	46.00	38.00	21.00	17.00	13.00	10.40	4.80	4.40	4.00	5.20	18.40	15.20	8.40	6.80	5.20
