! n m alpha seq
15 10 0.4 3
34.00	32.00	30.00	45.00	46.00	30.00	19.00	12.00	16.00	13.00	13.60	12.80	12.00	18.00	18.40	12.00	7.60	4.80	6.40	5.20
28.00	39.00	49.00	35.00	16.00	13.00	29.00	18.00	34.00	38.00	11.20	15.60	19.60	14.00	6.40	5.20	11.60	7.20	13.60	15.20
27.00	30.00	46.00	24.00	11.00	19.00	21.00	47.00	29.00	37.00	10.80	12.00	18.40	9.60	4.40	7.60	8.40	18.80	11.60	14.80
12.00	43.00	40.00	31.00	19.00	49.00	45.00	50.00	10.00	42.00	4.80	17.20	16.00	12.40	7.60	19.60	18.00	20.00	4.00	16.80
19.00	46.00	38.00	45.00	33.00	19.00	13.00	18.00	19.00	26.00	7.60	18.40	15.20	18.00	13.20	7.60	5.20	7.20	7.60	10.40
24.00	28.00	18.00	21.00	29.00	13.00	24.00	24.00	34.00	18.00	9.60	11.20	7.20	8.40	11.60	5.20	9.60	9.60	13.60	7.20
15.00	25.00	11.00	43.00	45.00	10.00	25.00	13.00	14.00	23.00	6.00	10.00	4.40	17.20	18.00	4.00	10.00	5.20	5.60	9.20
14.00	30.00	33.00	31.00	17.00	26.00	45.00	11.00	18.00	34.00	5.60	12.00	13.20	12.40	6.80	10.40	18.00	4.40	7.20	13.60
14.00	37.00	47.00	42.00	39.00	25.00	13.00	38.00	27.00	46.00	5.60	14.80	18.80	16.80	15.60	10.00	5.20	15.20	10.80	18.40
44.00	25.00	11.00	31.00	23.00	21.00	36.00	36.00	20.00	45.00	17.60	10.00	4.40	12.40	9.20	8.40	14.40	14.40	8.00	18.00
28.00	26.00	38.00	43.00	32.00	25.00	10.00	25.00	36.00	41.00	11.20	10.40	15.20	17.20	12.80	10.00	4.00	10.00	14.40	16.40
14.00	31.00	20.00	50.00	18.00	17.00	44.00	26.00	34.00	21.00	5.60	12.40	8.00	20.00	7.20	6.80	17.60	10.40	13.60	8.40
43.00	42.00	38.00	34.00	35.00	44.00	23.00	40.00	47.00	33.00	17.20	16.80	15.20	13.60	14.00	17.60	9.20	16.00	18.80	13.20
18.00	39.00	12.00	44.00	39.00	33.00	20.00	39.00	14.00	30.00	7.20	15.60	4.80	17.60	15.60	13.20	8.00	15.60	5.60	12.00
22.00	49.00	28.00	34.00	13.00	43.00	27.00	27.00	28.00	26.00	8.80	19.60	11.20	13.60	5.20	17.20	10.80	10.80	11.20	10.40
