! n m alpha seq
15 10 0.4 7
40.00	11.00	46.00	42.00	47.00	37.00	40.00	49.00	43.00	27.00	16.00	4.40	18.40	16.80	18.80	14.80	16.00	19.60	17.20	10.80
19.00	47.00	43.00	47.00	46.00	24.00	20.00	20.00	49.00	43.00	7.60	18.80	17.20	18.80	18.40	9.60	8.00	8.00	19.60	17.20
29.00	13.00	49.00	50.00	28.00	27.00	34.00	49.00	36.00	17.00	11.60	5.20	19.60	20.00	11.20	10.80	13.60	19.60	14.40	6.80
18.00	17.00	12.00	20.00	31.00	50.00	20.00	45.00	27.00	18.00	7.20	6.80	4.80	8.00	12.40	20.00	8.00	18.00	10.80	7.20
24.00	18.00	41.00	40.00	21.00	23.00	22.00	35.00	19.00	39.00	9.60	7.20	16.40	16.00	8.40	9.20	8.80	14.00	7.60	15.60
16.00	31.00	12.00	31.00	32.00	49.00	33.00	50.00	34.00	15.00	6.40	12.40	4.80	12.40	12.80	19.60	13.20	20.00	13.60	6.00
13.00	41.00	28.00	20.00	29.00	27.00	19.00	45.00	30.00	28.00	5.20	16.40	11.20	8.00	11.60	10.80	7.60	18.00	12.00	11.20
18.00	13.00	49.00	21.00	49.00	19.00	38.00	43.00	19.00	26.00	7.20	5.20	19.60	8.40	19.60	7.60	15.20	17.20	7.60	10.40
46.00	39.00	29.00	42.00	45.00	31.00	42.00	31.00	17.00	15.00	18.40	15.60	11.60	16.80	18.00	12.40	16.80	12.40	6.80	6.00
11.00	12.00	40.00	13.00	37.00	36.00	35.00	35.00	39.00	43.00	4.40	4.80	16.00	5.20	14.80	14.40	14.00	14.00	15.60	17.20
16.00	10.00	50.00	41.00	31.00	44.00	18.00	35.00	50.00	44.00	6.40	4.00	20.00	16.40	12.40	17.60	7.20	14.00	20.00	17.60
27.00	23.00	49.00	50.00	45.00	43.00	38.00	38.00	43.00	23.00	10.80	9.20	19.60	20.00	18.00	17.20	15.20	15.20	17.20	9.20
47.00	46.00	17.00	16.00	29.00	16.00	43.00	31.00	46.00	28.00	18.80	18.40	6.80	6.40	11.60	6.40	17.20	12.40	18.40	11.20
14.00	22.00	19.00	17.00	16.00	40.00	40.00	15.00	48.00	42.00	5.60	8.80	7.60	6.80	6.40	16.00	16.00	6.00	19.20	16.80
18.00	49.00	20.00	10.00	22.00	18.00	25.00	15.00	35.00	10.00	7.20	19.60	8.00	4.00	8.80	7.20	10.00	6.00	14.00	4.00
