! n m alpha seq
10 5 0.4 5
37.00	27.00	47.00	41.00	17.00	14.80	10.80	18.80	16.40	6.80
47.00	11.00	39.00	15.00	44.00	18.80	4.40	15.60	6.00	17.60
13.00	40.00	33.00	10.00	45.00	5.20	16.00	13.20	4.00	18.00
41.00	34.00	16.00	35.00	27.00	16.40	13.60	6.40	14.00	10.80
34.00	45.00	45.00	43.00	37.00	13.60	18.00	18.00	17.20	14.80
13.00	28.00	44.00	31.00	23.00	5.20	11.20	17.60	12.40	9.20
10.00	16.00	23.00	12.00	11.00	4.00	6.40	9.20	4.80	4.40
48.00	30.00	39.00	27.00	41.00	19.20	12.00	15.60	10.80	16.40
25.00	10.00	23.00	41.00	22.00	10.00	4.00	9.20	16.40	8.80
22.00	38.00	33.00	29.00	29.00	8.80	15.20	13.20	11.60	11.60
