! n m alpha seq
10 5 0.1 8
12.00	28.00	49.00	43.00	32.00	1.20	2.80	4.90	4.30	3.20
41.00	33.00	10.00	45.00	35.00	4.10	3.30	1.00	4.50	3.50
15.00	31.00	49.00	13.00	22.00	1.50	3.10	4.90	1.30	2.20
29.00	26.00	40.00	26.00	40.00	2.90	2.60	4.00	2.60	4.00
12.00	31.00	25.00	25.00	21.00	1.20	3.10	2.50	2.50	2.10
48.00	41.00	50.00	14.00	22.00	4.80	4.10	5.00	1.40	2.20
19.00	21.00	18.00	33.00	13.00	1.90	2.10	1.80	3.30	1.30
28.00	30.00	39.00	41.00	37.00	2.80	3.00	3.90	4.10	3.70
34.00	32.00	28.00	14.00	31.00	3.40	3.20	2.80	1.40	3.10
10.00	37.00	22.00	23.00	49.00	1.00	3.70	2.20	2.30	4.90
