! n m alpha seq
10 5 0.1 5
37.00	27.00	47.00	41.00	17.00	3.70	2.70	4.70	4.10	1.70
47.00	11.00	39.00	15.00	44.00	4.70	1.10	3.90	1.50	4.40
13.00	40.00	33.00	10.00	45.00	1.30	4.00	3.30	1.00	4.50
41.00	34.00	16.00	35.00	27.00	4.10	3.40	1.60	3.50	2.70
34.00	45.00	45.00	43.00	37.00	3.40	4.50	4.50	4.30	3.70
13.00	28.00	44.00	31.00	23.00	1.30	2.80	4.40	3.10	2.30
10.00	16.00	23.00	12.00	11.00	1.00	1.60	2.30	1.20	1.10
48.00	30.00	39.00	27.00	41.00	4.80	3.00	3.90	2.70	4.10
25.00	10.00	23.00	41.00	22.00	2.50	1.00	2.30	4.10	2.20
22.00	38.00	33.00	29.00	29.00	2.20	3.80	3.30	2.90	2.90
