! n m alpha seq
10 5 0.1 3
19.00	26.00	48.00	34.00	28.00	1.90	2.60	4.80	3.40	2.80
26.00	29.00	29.00	16.00	15.00	2.60	2.90	2.90	1.60	1.50
39.00	14.00	43.00	40.00	11.00	3.90	1.40	4.30	4.00	1.10
22.00	11.00	10.00	12.00	40.00	2.20	1.10	1.00	1.20	4.00
21.00	44.00	42.00	10.00	49.00	2.10	4.40	4.20	1.00	4.90
26.00	27.00	23.00	23.00	35.00	2.60	2.70	2.30	2.30	3.50
35.00	19.00	37.00	50.00	28.00	3.50	1.90	3.70	5.00	2.80
50.00	30.00	10.00	24.00	34.00	5.00	3.00	1.00	2.40	3.40
29.00	39.00	17.00	36.00	10.00	2.90	3.90	1.70	3.60	1.00
36.00	12.00	32.00	13.00	44.00	3.60	1.20	3.20	1.30	4.40
