! n m alpha seq
10 5 0.1 9
24.00	10.00	25.00	44.00	33.00	2.40	1.00	2.50	4.40	3.30
18.00	44.00	42.00	49.00	44.00	1.80	4.40	4.20	4.90	4.40
44.00	41.00	16.00	16.00	37.00	4.40	4.10	1.60	1.60	3.70
47.00	43.00	37.00	27.00	20.00	4.70	4.30	3.70	2.70	2.00
39.00	48.00	13.00	10.00	37.00	3.90	4.80	1.30	1.00	3.70
26.00	49.00	28.00	27.00	36.00	2.60	4.90	2.80	2.70	3.60
15.00	30.00	25.00	47.00	27.00	1.50	3.00	2.50	4.70	2.70
13.00	11.00	48.00	18.00	46.00	1.30	1.10	4.80	1.80	4.60
25.00	50.00	36.00	13.00	50.00	2.50	5.00	3.60	1.30	5.00
31.00	21.00	30.00	23.00	37.00	3.10	2.10	3.00	2.30	3.70
