! n m alpha seq
10 10 0.5 2
20.00	49.00	40.00	33.00	38.00	35.00	31.00	10.00	20.00	32.00	10.00	24.50	20.00	16.50	19.00	17.50	15.50	5.00	10.00	16.00
20.00	34.00	35.00	28.00	37.00	12.00	47.00	22.00	11.00	25.00	10.00	17.00	17.50	14.00	18.50	6.00	23.50	11.00	5.50	12.50
24.00	42.00	25.00	37.00	26.00	46.00	45.00	29.00	11.00	16.00	12.00	21.00	12.50	18.50	13.00	23.00	22.50	14.50	5.50	8.00
45.00	49.00	22.00	49.00	35.00	22.00	48.00	28.00	10.00	35.00	22.50	24.50	11.00	24.50	17.50	11.00	24.00	14.00	5.00	17.50
36.00	12.00	20.00	22.00	45.00	17.00	22.00	49.00	22.00	42.00	18.00	6.00	10.00	11.00	22.50	8.50	11.00	24.50	11.00	21.00
48.00	33.00	31.00	11.00	19.00	16.00	24.00	29.00	38.00	17.00	24.00	16.50	15.50	5.50	9.50	8.00	12.00	14.50	19.00	8.50
35.00	31.00	12.00	25.00	49.00	36.00	27.00	24.00	50.00	37.00	17.50	15.50	6.00	12.50	24.50	18.00	13.50	12.00	25.00	18.50
31.00	14.00	26.00	39.00	34.00	27.00	14.00	16.00	37.00	37.00	15.50	7.00	13.00	19.50	17.00	13.50	7.00	8.00	18.50	18.50
47.00	35.00	47.00	26.00	30.00	37.00	26.00	21.00	17.00	23.00	23.50	17.50	23.50	13.00	15.00	18.50	13.00	10.50	8.50	11.50
41.00	42.00	36.00	32.00	26.00	36.00	47.00	10.00	29.00	14.00	20.50	21.00	18.00	16.00	13.00	18.00	23.50	5.00	14.50	7.00
