! n m alpha seq
15 10 0.2 2
32.00	16.00	31.00	35.00	43.00	23.00	31.00	47.00	44.00	23.00	6.40	3.20	6.20	7.00	8.60	4.60	6.20	9.40	8.80	4.60
14.00	18.00	35.00	44.00	18.00	32.00	49.00	34.00	29.00	14.00	2.80	3.60	7.00	8.80	3.60	6.40	9.80	6.80	5.80	2.80
35.00	30.00	23.00	29.00	22.00	44.00	34.00	25.00	50.00	47.00	7.00	6.00	4.60	5.80	4.40	8.80	6.80	5.00	10.00	9.40
45.00	36.00	22.00	38.00	30.00	43.00	33.00	13.00	14.00	43.00	9.00	7.20	4.40	7.60	6.00	8.60	6.60	2.60	2.80	8.60
29.00	17.00	27.00	29.00	43.00	36.00	34.00	47.00	40.00	10.00	5.80	3.40	5.40	5.80	8.60	7.20	6.80	9.40	8.00	2.00
19.00	44.00	42.00	29.00	14.00	22.00	41.00	37.00	39.00	28.00	3.80	8.80	8.40	5.80	2.80	4.40	8.20	7.40	7.80	5.60
16.00	43.00	16.00	23.00	32.00	32.00	22.00	42.00	35.00	23.00	3.20	8.60	3.20	4.60	6.40	6.40	4.40	8.40	7.00	4.60
38.00	10.00	50.00	21.00	11.00	20.00	32.00	27.00	35.00	38.00	7.60	2.00	10.00	4.20	2.20	4.00	6.40	5.40	7.00	7.60
22.00	13.00	44.00	23.00	32.00	32.00	13.00	44.00	38.00	49.00	4.40	2.60	8.80	4.60	6.40	6.40	2.60	8.80	7.60	9.80
16.00	46.00	14.00	42.00	23.00	40.00	46.00	25.00	26.00	33.00	3.20	9.20	2.80	8.40	4.60	8.00	9.20	5.00	5.20	6.60
39.00	25.00	37.00	45.00	32.00	50.00	47.00	11.00	24.00	22.00	7.80	5.00	7.40	9.00	6.40	10.00	9.40	2.20	4.80	4.40
10.00	19.00	11.00	13.00	39.00	26.00	25.00	20.00	33.00	27.00	2.00	3.80	2.20	2.60	7.80	5.20	5.00	4.00	6.60	5.40
19.00	36.00	27.00	27.00	19.00	14.00	45.00	40.00	41.00	31.00	3.80	7.20	5.40	5.40	3.80	2.80	9.00	8.00	8.20	6.20
10.00	45.00	47.00	43.00	48.00	29.00	33.00	41.00	17.00	50.00	2.00	9.00	9.40	8.60	9.60	5.80	6.60	8.20	3.40	10.00
17.00	42.00	14.00	10.00	11.00	42.00	29.00	36.00	21.00	42.00	3.40	8.40	2.80	2.00	2.20	8.40	5.80	7.20	4.20	8.40
