! n m alpha seq
15 10 0.2 5
30.00	31.00	48.00	43.00	34.00	36.00	43.00	42.00	43.00	44.00	6.00	6.20	9.60	8.60	6.80	7.20	8.60	8.40	8.60	8.80
12.00	46.00	40.00	16.00	39.00	45.00	22.00	44.00	22.00	18.00	2.40	9.20	8.00	3.20	7.80	9.00	4.40	8.80	4.40	3.60
20.00	47.00	33.00	28.00	41.00	25.00	40.00	37.00	28.00	37.00	4.00	9.40	6.60	5.60	8.20	5.00	8.00	7.40	5.60	7.40
17.00	22.00	28.00	49.00	25.00	22.00	49.00	38.00	38.00	48.00	3.40	4.40	5.60	9.80	5.00	4.40	9.80	7.60	7.60	9.60
26.00	39.00	18.00	27.00	34.00	36.00	19.00	21.00	32.00	50.00	5.20	7.80	3.60	5.40	6.80	7.20	3.80	4.20	6.40	10.00
12.00	13.00	20.00	31.00	40.00	46.00	20.00	46.00	46.00	25.00	2.40	2.60	4.00	6.20	8.00	9.20	4.00	9.20	9.20	5.00
21.00	16.00	18.00	37.00	24.00	43.00	43.00	15.00	27.00	11.00	4.20	3.20	3.60	7.40	4.80	8.60	8.60	3.00	5.40	2.20
19.00	24.00	42.00	14.00	39.00	49.00	43.00	14.00	18.00	17.00	3.80	4.80	8.40	2.80	7.80	9.80	8.60	2.80	3.60	3.40
11.00	15.00	15.00	48.00	25.00	19.00	20.00	44.00	47.00	35.00	2.20	3.00	3.00	9.60	5.00	3.80	4.00	8.80	9.40	7.00
28.00	46.00	30.00	28.00	28.00	33.00	40.00	48.00	13.00	33.00	5.60	9.20	6.00	5.60	5.60	6.60	8.00	9.60	2.60	6.60
10.00	31.00	18.00	43.00	31.00	27.00	47.00	26.00	39.00	11.00	2.00	6.20	3.60	8.60	6.20	5.40	9.40	5.20	7.80	2.20
43.00	49.00	44.00	32.00	46.00	20.00	37.00	44.00	26.00	10.00	8.60	9.80	8.80	6.40	9.20	4.00	7.40	8.80	5.20	2.00
34.00	28.00	14.00	42.00	26.00	46.00	28.00	50.00	34.00	13.00	6.80	5.60	2.80	8.40	5.20	9.20	5.60	10.00	6.80	2.60
46.00	17.00	29.00	32.00	27.00	20.00	24.00	35.00	31.00	42.00	9.20	3.40	5.80	6.40	5.40	4.00	4.80	7.00	6.20	8.40
20.00	15.00	12.00	10.00	44.00	39.00	39.00	36.00	50.00	19.00	4.00	3.00	2.40	2.00	8.80	7.80	7.80	7.20	10.00	3.80
