! n m alpha seq
15 10 0.2 4
40.00	39.00	45.00	21.00	16.00	35.00	32.00	16.00	33.00	45.00	8.00	7.80	9.00	4.20	3.20	7.00	6.40	3.20	6.60	9.00
36.00	25.00	13.00	45.00	46.00	45.00	14.00	26.00	29.00	20.00	7.20	5.00	2.60	9.00	9.20	9.00	2.80	5.20	5.80	4.00
40.00	40.00	24.00	10.00	10.00	26.00	36.00	17.00	44.00	36.00	8.00	8.00	4.80	2.00	2.00	5.20	7.20	3.40	8.80	7.20
30.00	28.00	44.00	30.00	35.00	26.00	45.00	50.00	44.00	22.00	6.00	5.60	8.80	6.00	7.00	5.20	9.00	10.00	8.80	4.40
30.00	22.00	16.00	45.00	32.00	32.00	20.00	39.00	22.00	15.00	6.00	4.40	3.20	9.00	6.40	6.40	4.00	7.80	4.40	3.00
20.00	44.00	32.00	12.00	28.00	36.00	24.00	45.00	25.00	26.00	4.00	8.80	6.40	2.40	5.60	7.20	4.80	9.00	5.00	5.20
28.00	24.00	25.00	14.00	43.00	25.00	42.00	14.00	34.00	47.00	5.60	4.80	5.00	2.80	8.60	5.00	8.40	2.80	6.80	9.40
30.00	39.00	38.00	27.00	40.00	34.00	14.00	10.00	45.00	16.00	6.00	7.80	7.60	5.40	8.00	6.80	2.80	2.00	9.00	3.20
25.00	26.00	28.00	34.00	31.00	15.00	41.00	37.00	34.00	32.00	5.00	5.20	5.60	6.80	6.20	3.00	8.20	7.40	6.80	6.40
42.00	34.00	41.00	49.00	16.00	35.00	42.00	21.00	21.00	28.00	8.40	6.80	8.20	9.80	3.20	7.00	8.40	4.20	4.20	5.60
48.00	17.00	35.00	36.00	12.00	41.00	13.00	41.00	36.00	38.00	9.60	3.40	7.00	7.20	2.40	8.20	2.60	8.20	7.20	7.60
42.00	43.00	39.00	39.00	46.00	47.00	16.00	49.00	35.00	32.00	8.40	8.60	7.80	7.80	9.20	9.40	3.20	9.80	7.00	6.40
30.00	20.00	37.00	12.00	41.00	48.00	34.00	28.00	15.00	31.00	6.00	4.00	7.40	2.40	8.20	9.60	6.80	5.60	3.00	6.20
24.00	40.00	10.00	14.00	31.00	24.00	12.00	18.00	13.00	41.00	4.80	8.00	2.00	2.80	6.20	4.80	2.40	3.60	2.60	8.20
40.00	27.00	48.00	38.00	26.00	47.00	35.00	16.00	39.00	22.00	8.00	5.40	9.60	7.60	5.20	9.40	7.00	3.20	7.80	4.40
