! n m alpha seq
15 5 0.2 4
22.00	18.00	15.00	12.00	44.00	4.40	3.60	3.00	2.40	8.80
28.00	25.00	24.00	30.00	12.00	5.60	5.00	4.80	6.00	2.40
47.00	23.00	27.00	24.00	24.00	9.40	4.60	5.40	4.80	4.80
21.00	25.00	41.00	41.00	12.00	4.20	5.00	8.20	8.20	2.40
12.00	19.00	27.00	18.00	28.00	2.40	3.80	5.40	3.60	5.60
28.00	22.00	41.00	31.00	20.00	5.60	4.40	8.20	6.20	4.00
10.00	26.00	35.00	13.00	36.00	2.00	5.20	7.00	2.60	7.20
48.00	37.00	37.00	17.00	24.00	9.60	7.40	7.40	3.40	4.80
28.00	48.00	49.00	31.00	13.00	5.60	9.60	9.80	6.20	2.60
43.00	42.00	18.00	28.00	23.00	8.60	8.40	3.60	5.60	4.60
50.00	50.00	18.00	23.00	35.00	10.00	10.00	3.60	4.60	7.00
44.00	37.00	41.00	30.00	49.00	8.80	7.40	8.20	6.00	9.80
32.00	15.00	19.00	19.00	38.00	6.40	3.00	3.80	3.80	7.60
23.00	18.00	37.00	16.00	17.00	4.60	3.60	7.40	3.20	3.40
17.00	14.00	25.00	10.00	25.00	3.40	2.80	5.00	2.00	5.00
