! n m alpha seq
15 10 0.1 6
39.00	13.00	18.00	20.00	30.00	34.00	10.00	40.00	33.00	21.00	3.90	1.30	1.80	2.00	3.00	3.40	1.00	4.00	3.30	2.10
30.00	31.00	27.00	29.00	21.00	30.00	42.00	18.00	36.00	26.00	3.00	3.10	2.70	2.90	2.10	3.00	4.20	1.80	3.60	2.60
34.00	10.00	24.00	11.00	11.00	14.00	19.00	34.00	46.00	35.00	3.40	1.00	2.40	1.10	1.10	1.40	1.90	3.40	4.60	3.50
44.00	31.00	20.00	45.00	26.00	23.00	47.00	49.00	23.00	11.00	4.40	3.10	2.00	4.50	2.60	2.30	4.70	4.90	2.30	1.10
39.00	21.00	33.00	36.00	22.00	34.00	41.00	47.00	10.00	22.00	3.90	2.10	3.30	3.60	2.20	3.40	4.10	4.70	1.00	2.20
25.00	48.00	28.00	21.00	19.00	27.00	34.00	24.00	46.00	48.00	2.50	4.80	2.80	2.10	1.90	2.70	3.40	2.40	4.60	4.80
25.00	48.00	36.00	23.00	10.00	48.00	46.00	13.00	18.00	43.00	2.50	4.80	3.60	2.30	1.00	4.80	4.60	1.30	1.80	4.30
24.00	13.00	31.00	32.00	16.00	16.00	28.00	48.00	47.00	46.00	2.40	1.30	3.10	3.20	1.60	1.60	2.80	4.80	4.70	4.60
16.00	23.00	49.00	32.00	40.00	18.00	13.00	13.00	40.00	36.00	1.60	2.30	4.90	3.20	4.00	1.80	1.30	1.30	4.00	3.60
35.00	21.00	41.00	34.00	20.00	23.00	16.00	10.00	38.00	39.00	3.50	2.10	4.10	3.40	2.00	2.30	1.60	1.00	3.80	3.90
49.00	22.00	46.00	32.00	38.00	34.00	41.00	13.00	33.00	21.00	4.90	2.20	4.60	3.20	3.80	3.40	4.10	1.30	3.30	2.10
23.00	14.00	24.00	15.00	34.00	32.00	37.00	20.00	37.00	20.00	2.30	1.40	2.40	1.50	3.40	3.20	3.70	2.00	3.70	2.00
43.00	16.00	26.00	41.00	27.00	13.00	18.00	47.00	32.00	16.00	4.30	1.60	2.60	4.10	2.70	1.30	1.80	4.70	3.20	1.60
47.00	19.00	33.00	49.00	27.00	36.00	24.00	17.00	22.00	28.00	4.70	1.90	3.30	4.90	2.70	3.60	2.40	1.70	2.20	2.80
24.00	26.00	35.00	21.00	26.00	49.00	25.00	18.00	42.00	39.00	2.40	2.60	3.50	2.10	2.60	4.90	2.50	1.80	4.20	3.90
