! n m alpha seq
15 10 0.1 8
13.00	26.00	17.00	38.00	49.00	21.00	44.00	13.00	39.00	33.00	1.30	2.60	1.70	3.80	4.90	2.10	4.40	1.30	3.90	3.30
50.00	21.00	21.00	42.00	12.00	35.00	17.00	16.00	11.00	44.00	5.00	2.10	2.10	4.20	1.20	3.50	1.70	1.60	1.10	4.40
18.00	14.00	30.00	26.00	47.00	38.00	40.00	10.00	34.00	11.00	1.80	1.40	3.00	2.60	4.70	3.80	4.00	1.00	3.40	1.10
38.00	25.00	30.00	33.00	49.00	40.00	19.00	46.00	46.00	40.00	3.80	2.50	3.00	3.30	4.90	4.00	1.90	4.60	4.60	4.00
27.00	11.00	39.00	43.00	15.00	17.00	39.00	12.00	32.00	22.00	2.70	1.10	3.90	4.30	1.50	1.70	3.90	1.20	3.20	2.20
24.00	43.00	50.00	24.00	34.00	49.00	30.00	48.00	47.00	30.00	2.40	4.30	5.00	2.40	3.40	4.90	3.00	4.80	4.70	3.00
24.00	27.00	44.00	16.00	45.00	32.00	48.00	49.00	31.00	40.00	2.40	2.70	4.40	1.60	4.50	3.20	4.80	4.90	3.10	4.00
23.00	46.00	50.00	28.00	43.00	14.00	31.00	23.00	50.00	38.00	2.30	4.60	5.00	2.80	4.30	1.40	3.10	2.30	5.00	3.80
45.00	48.00	40.00	16.00	12.00	23.00	38.00	14.00	20.00	19.00	4.50	4.80	4.00	1.60	1.20	2.30	3.80	1.40	2.00	1.90
25.00	36.00	43.00	39.00	35.00	16.00	30.00	33.00	22.00	17.00	2.50	3.60	4.30	3.90	3.50	1.60	3.00	3.30	2.20	1.70
16.00	40.00	48.00	30.00	49.00	13.00	28.00	44.00	30.00	13.00	1.60	4.00	4.80	3.00	4.90	1.30	2.80	4.40	3.00	1.30
15.00	34.00	21.00	13.00	26.00	42.00	36.00	41.00	47.00	49.00	1.50	3.40	2.10	1.30	2.60	4.20	3.60	4.10	4.70	4.90
36.00	17.00	13.00	18.00	29.00	35.00	36.00	36.00	19.00	34.00	3.60	1.70	1.30	1.80	2.90	3.50	3.60	3.60	1.90	3.40
38.00	43.00	30.00	23.00	41.00	35.00	38.00	23.00	40.00	44.00	3.80	4.30	3.00	2.30	4.10	3.50	3.80	2.30	4.00	4.40
26.00	12.00	11.00	10.00	13.00	46.00	38.00	21.00	17.00	13.00	2.60	1.20	1.10	1.00	1.30	4.60	3.80	2.10	1.70	1.30
