! n m alpha
20 5 0.2
54.000000	79.000000	16.000000	66.000000	58.000000	10.800000	15.800000	3.200000	13.200000	11.600000
83.000000	3.000000	89.000000	58.000000	56.000000	16.600000	0.600000	17.800000	11.600000	11.200000
15.000000	11.000000	49.000000	31.000000	20.000000	3.000000	2.200000	9.800000	6.200000	4.000000
71.000000	99.000000	15.000000	68.000000	85.000000	14.200000	19.800000	3.000000	13.600000	17.000000
77.000000	56.000000	89.000000	78.000000	53.000000	15.400000	11.200000	17.800000	15.600000	10.600000
36.000000	70.000000	45.000000	91.000000	35.000000	7.200000	14.000000	9.000000	18.200000	7.000000
53.000000	99.000000	60.000000	13.000000	53.000000	10.600000	19.800000	12.000000	2.600000	10.600000
38.000000	60.000000	23.000000	59.000000	41.000000	7.600000	12.000000	4.600000	11.800000	8.200000
27.000000	5.000000	57.000000	49.000000	69.000000	5.400000	1.000000	11.400000	9.800000	13.800000
87.000000	56.000000	64.000000	85.000000	13.000000	17.400000	11.200000	12.800000	17.000000	2.600000
76.000000	3.000000	7.000000	85.000000	86.000000	15.200000	0.600000	1.400000	17.000000	17.200000
91.000000	61.000000	1.000000	9.000000	72.000000	18.200000	12.200000	0.200000	1.800000	14.400000
14.000000	73.000000	63.000000	39.000000	8.000000	2.800000	14.600000	12.600000	7.800000	1.600000
29.000000	75.000000	41.000000	41.000000	49.000000	5.800000	15.000000	8.200000	8.200000	9.800000
12.000000	47.000000	63.000000	56.000000	47.000000	2.400000	9.400000	12.600000	11.200000	9.400000
77.000000	14.000000	47.000000	40.000000	87.000000	15.400000	2.800000	9.400000	8.000000	17.400000
32.000000	21.000000	26.000000	54.000000	58.000000	6.400000	4.200000	5.200000	10.800000	11.600000
87.000000	86.000000	75.000000	77.000000	18.000000	17.400000	17.200000	15.000000	15.400000	3.600000
68.000000	5.000000	77.000000	51.000000	68.000000	13.600000	1.000000	15.400000	10.200000	13.600000
94.000000	77.000000	40.000000	31.000000	28.000000	18.800000	15.400000	8.000000	6.200000	5.600000
