! n m alpha seq
10 10 0.4 6
22.00	42.00	50.00	45.00	38.00	18.00	29.00	42.00	27.00	12.00	8.80	16.80	20.00	18.00	15.20	7.20	11.60	16.80	10.80	4.80
28.00	21.00	28.00	11.00	36.00	50.00	40.00	24.00	29.00	34.00	11.20	8.40	11.20	4.40	14.40	20.00	16.00	9.60	11.60	13.60
42.00	44.00	13.00	39.00	12.00	28.00	20.00	22.00	19.00	41.00	16.80	17.60	5.20	15.60	4.80	11.20	8.00	8.80	7.60	16.40
39.00	19.00	38.00	45.00	46.00	23.00	29.00	17.00	28.00	40.00	15.60	7.60	15.20	18.00	18.40	9.20	11.60	6.80	11.20	16.00
36.00	35.00	34.00	29.00	44.00	50.00	32.00	16.00	36.00	18.00	14.40	14.00	13.60	11.60	17.60	20.00	12.80	6.40	14.40	7.20
17.00	47.00	50.00	30.00	10.00	28.00	40.00	46.00	42.00	34.00	6.80	18.80	20.00	12.00	4.00	11.20	16.00	18.40	16.80	13.60
40.00	37.00	16.00	29.00	24.00	38.00	13.00	19.00	37.00	19.00	16.00	14.80	6.40	11.60	9.60	15.20	5.20	7.60	14.80	7.60
16.00	29.00	31.00	36.00	35.00	17.00	13.00	37.00	38.00	17.00	6.40	11.60	12.40	14.40	14.00	6.80	5.20	14.80	15.20	6.80
39.00	32.00	31.00	19.00	14.00	41.00	27.00	25.00	49.00	43.00	15.60	12.80	12.40	7.60	5.60	16.40	10.80	10.00	19.60	17.20
34.00	19.00	14.00	12.00	26.00	38.00	50.00	16.00	45.00	31.00	13.60	7.60	5.60	4.80	10.40	15.20	20.00	6.40	18.00	12.40
