! n m alpha seq
10 10 0.4 7
24.00	18.00	15.00	18.00	33.00	24.00	39.00	26.00	38.00	11.00	9.60	7.20	6.00	7.20	13.20	9.60	15.60	10.40	15.20	4.40
36.00	40.00	22.00	30.00	38.00	33.00	17.00	29.00	24.00	42.00	14.40	16.00	8.80	12.00	15.20	13.20	6.80	11.60	9.60	16.80
17.00	26.00	11.00	12.00	24.00	35.00	47.00	31.00	31.00	17.00	6.80	10.40	4.40	4.80	9.60	14.00	18.80	12.40	12.40	6.80
22.00	40.00	42.00	22.00	22.00	30.00	10.00	45.00	48.00	29.00	8.80	16.00	16.80	8.80	8.80	12.00	4.00	18.00	19.20	11.60
44.00	45.00	15.00	37.00	15.00	28.00	18.00	32.00	49.00	29.00	17.60	18.00	6.00	14.80	6.00	11.20	7.20	12.80	19.60	11.60
15.00	20.00	16.00	37.00	12.00	17.00	26.00	16.00	46.00	44.00	6.00	8.00	6.40	14.80	4.80	6.80	10.40	6.40	18.40	17.60
15.00	44.00	28.00	18.00	25.00	23.00	40.00	40.00	40.00	49.00	6.00	17.60	11.20	7.20	10.00	9.20	16.00	16.00	16.00	19.60
41.00	41.00	32.00	22.00	12.00	42.00	22.00	10.00	35.00	15.00	16.40	16.40	12.80	8.80	4.80	16.80	8.80	4.00	14.00	6.00
40.00	20.00	48.00	39.00	43.00	37.00	27.00	37.00	10.00	14.00	16.00	8.00	19.20	15.60	17.20	14.80	10.80	14.80	4.00	5.60
42.00	21.00	20.00	13.00	34.00	31.00	28.00	43.00	14.00	28.00	16.80	8.40	8.00	5.20	13.60	12.40	11.20	17.20	5.60	11.20
