! n m alpha seq
10 10 0.4 9
38.00	46.00	19.00	30.00	43.00	15.00	45.00	42.00	28.00	39.00	15.20	18.40	7.60	12.00	17.20	6.00	18.00	16.80	11.20	15.60
48.00	16.00	29.00	33.00	12.00	33.00	32.00	26.00	37.00	27.00	19.20	6.40	11.60	13.20	4.80	13.20	12.80	10.40	14.80	10.80
48.00	13.00	20.00	37.00	37.00	29.00	24.00	32.00	36.00	37.00	19.20	5.20	8.00	14.80	14.80	11.60	9.60	12.80	14.40	14.80
50.00	14.00	45.00	22.00	33.00	38.00	22.00	31.00	32.00	50.00	20.00	5.60	18.00	8.80	13.20	15.20	8.80	12.40	12.80	20.00
36.00	40.00	24.00	36.00	35.00	24.00	48.00	27.00	32.00	27.00	14.40	16.00	9.60	14.40	14.00	9.60	19.20	10.80	12.80	10.80
18.00	29.00	29.00	23.00	21.00	43.00	36.00	11.00	33.00	39.00	7.20	11.60	11.60	9.20	8.40	17.20	14.40	4.40	13.20	15.60
11.00	44.00	34.00	12.00	27.00	17.00	31.00	46.00	49.00	37.00	4.40	17.60	13.60	4.80	10.80	6.80	12.40	18.40	19.60	14.80
16.00	49.00	23.00	32.00	36.00	24.00	23.00	23.00	11.00	43.00	6.40	19.60	9.20	12.80	14.40	9.60	9.20	9.20	4.40	17.20
31.00	12.00	45.00	10.00	19.00	26.00	41.00	28.00	13.00	29.00	12.40	4.80	18.00	4.00	7.60	10.40	16.40	11.20	5.20	11.60
26.00	47.00	44.00	12.00	43.00	34.00	21.00	16.00	28.00	43.00	10.40	18.80	17.60	4.80	17.20	13.60	8.40	6.40	11.20	17.20
