! n m alpha seq
10 10 0.4 4
39.00	31.00	19.00	41.00	33.00	48.00	28.00	23.00	46.00	42.00	15.60	12.40	7.60	16.40	13.20	19.20	11.20	9.20	18.40	16.80
35.00	45.00	34.00	50.00	19.00	19.00	32.00	12.00	30.00	46.00	14.00	18.00	13.60	20.00	7.60	7.60	12.80	4.80	12.00	18.40
32.00	22.00	38.00	50.00	35.00	25.00	27.00	21.00	33.00	50.00	12.80	8.80	15.20	20.00	14.00	10.00	10.80	8.40	13.20	20.00
21.00	49.00	10.00	43.00	13.00	17.00	35.00	47.00	30.00	20.00	8.40	19.60	4.00	17.20	5.20	6.80	14.00	18.80	12.00	8.00
43.00	20.00	20.00	17.00	32.00	42.00	48.00	50.00	28.00	24.00	17.20	8.00	8.00	6.80	12.80	16.80	19.20	20.00	11.20	9.60
31.00	12.00	25.00	24.00	41.00	48.00	50.00	30.00	31.00	23.00	12.40	4.80	10.00	9.60	16.40	19.20	20.00	12.00	12.40	9.20
50.00	48.00	47.00	21.00	30.00	43.00	26.00	12.00	37.00	23.00	20.00	19.20	18.80	8.40	12.00	17.20	10.40	4.80	14.80	9.20
32.00	25.00	20.00	14.00	12.00	18.00	20.00	30.00	32.00	16.00	12.80	10.00	8.00	5.60	4.80	7.20	8.00	12.00	12.80	6.40
29.00	22.00	43.00	26.00	27.00	35.00	50.00	11.00	15.00	28.00	11.60	8.80	17.20	10.40	10.80	14.00	20.00	4.40	6.00	11.20
23.00	13.00	43.00	40.00	42.00	17.00	18.00	13.00	44.00	23.00	9.20	5.20	17.20	16.00	16.80	6.80	7.20	5.20	17.60	9.20
