! n m alpha seq
10 10 0.4 5
20.00	11.00	18.00	46.00	38.00	31.00	37.00	17.00	45.00	23.00	8.00	4.40	7.20	18.40	15.20	12.40	14.80	6.80	18.00	9.20
47.00	21.00	29.00	31.00	20.00	42.00	34.00	23.00	27.00	44.00	18.80	8.40	11.60	12.40	8.00	16.80	13.60	9.20	10.80	17.60
29.00	27.00	47.00	28.00	10.00	43.00	35.00	35.00	26.00	27.00	11.60	10.80	18.80	11.20	4.00	17.20	14.00	14.00	10.40	10.80
40.00	15.00	19.00	46.00	45.00	25.00	46.00	38.00	36.00	18.00	16.00	6.00	7.60	18.40	18.00	10.00	18.40	15.20	14.40	7.20
35.00	15.00	44.00	29.00	26.00	42.00	37.00	32.00	48.00	35.00	14.00	6.00	17.60	11.60	10.40	16.80	14.80	12.80	19.20	14.00
24.00	16.00	30.00	37.00	26.00	49.00	47.00	30.00	10.00	13.00	9.60	6.40	12.00	14.80	10.40	19.60	18.80	12.00	4.00	5.20
35.00	35.00	18.00	28.00	50.00	29.00	31.00	39.00	13.00	22.00	14.00	14.00	7.20	11.20	20.00	11.60	12.40	15.60	5.20	8.80
15.00	38.00	43.00	16.00	26.00	19.00	38.00	11.00	26.00	31.00	6.00	15.20	17.20	6.40	10.40	7.60	15.20	4.40	10.40	12.40
46.00	22.00	15.00	11.00	16.00	31.00	45.00	19.00	40.00	18.00	18.40	8.80	6.00	4.40	6.40	12.40	18.00	7.60	16.00	7.20
15.00	43.00	33.00	25.00	23.00	27.00	38.00	28.00	46.00	45.00	6.00	17.20	13.20	10.00	9.20	10.80	15.20	11.20	18.40	18.00
