! n m alpha
50 5 0.4
75.000000	26.000000	48.000000	26.000000	77.000000	30.000000	10.400000	19.200000	10.400000	30.800000
87.000000	37.000000	4.000000	67.000000	94.000000	34.800000	14.800000	1.600000	26.800000	37.600000
13.000000	25.000000	92.000000	4.000000	9.000000	5.200000	10.000000	36.800000	1.600000	3.600000
11.000000	95.000000	92.000000	14.000000	57.000000	4.400000	38.000000	36.800000	5.600000	22.800000
41.000000	49.000000	72.000000	93.000000	29.000000	16.400000	19.600000	28.800000	37.200000	11.600000
43.000000	12.000000	45.000000	54.000000	79.000000	17.200000	4.800000	18.000000	21.600000	31.600000
93.000000	59.000000	5.000000	21.000000	55.000000	37.200000	23.600000	2.000000	8.400000	22.000000
69.000000	17.000000	98.000000	20.000000	73.000000	27.600000	6.800000	39.200000	8.000000	29.200000
80.000000	46.000000	93.000000	6.000000	65.000000	32.000000	18.400000	37.200000	2.400000	26.000000
13.000000	20.000000	17.000000	18.000000	86.000000	5.200000	8.000000	6.800000	7.200000	34.400000
24.000000	52.000000	79.000000	75.000000	25.000000	9.600000	20.800000	31.600000	30.000000	10.000000
72.000000	44.000000	11.000000	25.000000	39.000000	28.800000	17.600000	4.400000	10.000000	15.600000
38.000000	92.000000	16.000000	16.000000	76.000000	15.200000	36.800000	6.400000	6.400000	30.400000
81.000000	75.000000	89.000000	77.000000	24.000000	32.400000	30.000000	35.600000	30.800000	9.600000
83.000000	95.000000	81.000000	28.000000	38.000000	33.200000	38.000000	32.400000	11.200000	15.200000
88.000000	33.000000	92.000000	24.000000	5.000000	35.200000	13.200000	36.800000	9.600000	2.000000
26.000000	10.000000	45.000000	15.000000	91.000000	10.400000	4.000000	18.000000	6.000000	36.400000
6.000000	45.000000	61.000000	77.000000	29.000000	2.400000	18.000000	24.400000	30.800000	11.600000
89.000000	2.000000	39.000000	36.000000	22.000000	35.600000	0.800000	15.600000	14.400000	8.800000
67.000000	62.000000	28.000000	16.000000	27.000000	26.800000	24.800000	11.200000	6.400000	10.800000
70.000000	62.000000	94.000000	32.000000	39.000000	28.000000	24.800000	37.600000	12.800000	15.600000
30.000000	82.000000	87.000000	46.000000	31.000000	12.000000	32.800000	34.800000	18.400000	12.400000
89.000000	29.000000	23.000000	21.000000	46.000000	35.600000	11.600000	9.200000	8.400000	18.400000
30.000000	29.000000	1.000000	81.000000	18.000000	12.000000	11.600000	0.400000	32.400000	7.200000
68.000000	94.000000	55.000000	28.000000	93.000000	27.200000	37.600000	22.000000	11.200000	37.200000
21.000000	20.000000	91.000000	70.000000	58.000000	8.400000	8.000000	36.400000	28.000000	23.200000
78.000000	42.000000	67.000000	89.000000	85.000000	31.200000	16.800000	26.800000	35.600000	34.000000
46.000000	80.000000	91.000000	54.000000	58.000000	18.400000	32.000000	36.400000	21.600000	23.200000
99.000000	94.000000	4.000000	96.000000	97.000000	39.600000	37.600000	1.600000	38.400000	38.800000
10.000000	35.000000	60.000000	62.000000	10.000000	4.000000	14.000000	24.000000	24.800000	4.000000
17.000000	8.000000	38.000000	46.000000	79.000000	6.800000	3.200000	15.200000	18.400000	31.600000
23.000000	41.000000	25.000000	60.000000	93.000000	9.200000	16.400000	10.000000	24.000000	37.200000
83.000000	65.000000	90.000000	19.000000	2.000000	33.200000	26.000000	36.000000	7.600000	0.800000
47.000000	4.000000	93.000000	97.000000	87.000000	18.800000	1.600000	37.200000	38.800000	34.800000
86.000000	71.000000	13.000000	13.000000	17.000000	34.400000	28.400000	5.200000	5.200000	6.800000
18.000000	30.000000	65.000000	7.000000	18.000000	7.200000	12.000000	26.000000	2.800000	7.200000
67.000000	14.000000	25.000000	44.000000	10.000000	26.800000	5.600000	10.000000	17.600000	4.000000
46.000000	32.000000	34.000000	7.000000	50.000000	18.400000	12.800000	13.600000	2.800000	20.000000
4.000000	50.000000	47.000000	73.000000	8.000000	1.600000	20.000000	18.800000	29.200000	3.200000
14.000000	30.000000	98.000000	15.000000	26.000000	5.600000	12.000000	39.200000	6.000000	10.400000
4.000000	27.000000	91.000000	66.000000	14.000000	1.600000	10.800000	36.400000	26.400000	5.600000
20.000000	98.000000	11.000000	70.000000	21.000000	8.000000	39.200000	4.400000	28.000000	8.400000
88.000000	39.000000	46.000000	97.000000	15.000000	35.200000	15.600000	18.400000	38.800000	6.000000
50.000000	84.000000	50.000000	33.000000	10.000000	20.000000	33.600000	20.000000	13.200000	4.000000
84.000000	65.000000	77.000000	97.000000	85.000000	33.600000	26.000000	30.800000	38.800000	34.000000
58.000000	12.000000	5.000000	64.000000	46.000000	23.200000	4.800000	2.000000	25.600000	18.400000
93.000000	58.000000	14.000000	73.000000	42.000000	37.200000	23.200000	5.600000	29.200000	16.800000
76.000000	45.000000	47.000000	28.000000	18.000000	30.400000	18.000000	18.800000	11.200000	7.200000
50.000000	49.000000	80.000000	4.000000	36.000000	20.000000	19.600000	32.000000	1.600000	14.400000
30.000000	15.000000	45.000000	87.000000	2.000000	12.000000	6.000000	18.000000	34.800000	0.800000
