! n m alpha
20 10 0.3
74.000000	70.000000	84.000000	63.000000	72.000000	78.000000	33.000000	87.000000	3.000000	28.000000	22.200000	21.000000	25.200000	18.900000	21.600000	23.400000	9.900000	26.100000	0.900000	8.400000
26.000000	92.000000	20.000000	61.000000	91.000000	58.000000	70.000000	20.000000	86.000000	36.000000	7.800000	27.600000	6.000000	18.300000	27.300000	17.400000	21.000000	6.000000	25.800000	10.800000
84.000000	36.000000	64.000000	46.000000	21.000000	53.000000	10.000000	71.000000	3.000000	39.000000	25.200000	10.800000	19.200000	13.800000	6.300000	15.900000	3.000000	21.300000	0.900000	11.700000
41.000000	70.000000	44.000000	6.000000	70.000000	17.000000	45.000000	95.000000	89.000000	63.000000	12.300000	21.000000	13.200000	1.800000	21.000000	5.100000	13.500000	28.500000	26.700000	18.900000
3.000000	37.000000	69.000000	83.000000	12.000000	36.000000	70.000000	71.000000	57.000000	66.000000	0.900000	11.100000	20.700000	24.900000	3.600000	10.800000	21.000000	21.300000	17.100000	19.800000
46.000000	36.000000	63.000000	49.000000	67.000000	3.000000	2.000000	99.000000	27.000000	44.000000	13.800000	10.800000	18.900000	14.700000	20.100000	0.900000	0.600000	29.700000	8.100000	13.200000
39.000000	42.000000	94.000000	78.000000	65.000000	83.000000	92.000000	79.000000	28.000000	18.000000	11.700000	12.600000	28.200000	23.400000	19.500000	24.900000	27.600000	23.700000	8.400000	5.400000
90.000000	34.000000	86.000000	84.000000	90.000000	91.000000	50.000000	19.000000	88.000000	67.000000	27.000000	10.200000	25.800000	25.200000	27.000000	27.300000	15.000000	5.700000	26.400000	20.100000
62.000000	29.000000	66.000000	97.000000	47.000000	73.000000	54.000000	41.000000	48.000000	17.000000	18.600000	8.700000	19.800000	29.100000	14.100000	21.900000	16.200000	12.300000	14.400000	5.100000
63.000000	80.000000	97.000000	56.000000	82.000000	81.000000	64.000000	74.000000	26.000000	84.000000	18.900000	24.000000	29.100000	16.800000	24.600000	24.300000	19.200000	22.200000	7.800000	25.200000
74.000000	91.000000	25.000000	76.000000	62.000000	74.000000	44.000000	8.000000	58.000000	9.000000	22.200000	27.300000	7.500000	22.800000	18.600000	22.200000	13.200000	2.400000	17.400000	2.700000
4.000000	56.000000	90.000000	9.000000	3.000000	2.000000	4.000000	55.000000	6.000000	33.000000	1.200000	16.800000	27.000000	2.700000	0.900000	0.600000	1.200000	16.500000	1.800000	9.900000
37.000000	71.000000	12.000000	38.000000	84.000000	31.000000	99.000000	87.000000	33.000000	80.000000	11.100000	21.300000	3.600000	11.400000	25.200000	9.300000	29.700000	26.100000	9.900000	24.000000
75.000000	14.000000	62.000000	21.000000	30.000000	37.000000	43.000000	87.000000	3.000000	27.000000	22.500000	4.200000	18.600000	6.300000	9.000000	11.100000	12.900000	26.100000	0.900000	8.100000
72.000000	31.000000	83.000000	80.000000	91.000000	78.000000	43.000000	37.000000	25.000000	42.000000	21.600000	9.300000	24.900000	24.000000	27.300000	23.400000	12.900000	11.100000	7.500000	12.600000
30.000000	75.000000	32.000000	47.000000	5.000000	74.000000	11.000000	52.000000	61.000000	60.000000	9.000000	22.500000	9.600000	14.100000	1.500000	22.200000	3.300000	15.600000	18.300000	18.000000
43.000000	80.000000	12.000000	24.000000	11.000000	51.000000	60.000000	36.000000	93.000000	96.000000	12.900000	24.000000	3.600000	7.200000	3.300000	15.300000	18.000000	10.800000	27.900000	28.800000
95.000000	73.000000	38.000000	95.000000	41.000000	41.000000	53.000000	6.000000	69.000000	81.000000	28.500000	21.900000	11.400000	28.500000	12.300000	12.300000	15.900000	1.800000	20.700000	24.300000
41.000000	32.000000	22.000000	80.000000	14.000000	78.000000	45.000000	42.000000	53.000000	31.000000	12.300000	9.600000	6.600000	24.000000	4.200000	23.400000	13.500000	12.600000	15.900000	9.300000
97.000000	56.000000	92.000000	65.000000	28.000000	26.000000	63.000000	30.000000	47.000000	88.000000	29.100000	16.800000	27.600000	19.500000	8.400000	7.800000	18.900000	9.000000	14.100000	26.400000
