! n m alpha
50 10 0.3
68.000000	69.000000	1.000000	19.000000	10.000000	76.000000	50.000000	39.000000	77.000000	30.000000	20.400000	20.700000	0.300000	5.700000	3.000000	22.800000	15.000000	11.700000	23.100000	9.000000
40.000000	96.000000	37.000000	65.000000	76.000000	40.000000	87.000000	11.000000	30.000000	71.000000	12.000000	28.800000	11.100000	19.500000	22.800000	12.000000	26.100000	3.300000	9.000000	21.300000
43.000000	54.000000	91.000000	35.000000	75.000000	96.000000	77.000000	96.000000	88.000000	57.000000	12.900000	16.200000	27.300000	10.500000	22.500000	28.800000	23.100000	28.800000	26.400000	17.100000
72.000000	37.000000	59.000000	89.000000	29.000000	54.000000	88.000000	74.000000	21.000000	83.000000	21.600000	11.100000	17.700000	26.700000	8.700000	16.200000	26.400000	22.200000	6.300000	24.900000
87.000000	35.000000	2.000000	41.000000	10.000000	91.000000	80.000000	22.000000	29.000000	34.000000	26.100000	10.500000	0.600000	12.300000	3.000000	27.300000	24.000000	6.600000	8.700000	10.200000
59.000000	19.000000	44.000000	15.000000	86.000000	90.000000	75.000000	22.000000	12.000000	31.000000	17.700000	5.700000	13.200000	4.500000	25.800000	27.000000	22.500000	6.600000	3.600000	9.300000
67.000000	10.000000	29.000000	99.000000	62.000000	41.000000	41.000000	50.000000	2.000000	11.000000	20.100000	3.000000	8.700000	29.700000	18.600000	12.300000	12.300000	15.000000	0.600000	3.300000
89.000000	88.000000	37.000000	19.000000	26.000000	72.000000	84.000000	6.000000	95.000000	50.000000	26.700000	26.400000	11.100000	5.700000	7.800000	21.600000	25.200000	1.800000	28.500000	15.000000
84.000000	61.000000	30.000000	74.000000	1.000000	37.000000	24.000000	95.000000	24.000000	22.000000	25.200000	18.300000	9.000000	22.200000	0.300000	11.100000	7.200000	28.500000	7.200000	6.600000
43.000000	95.000000	20.000000	63.000000	62.000000	38.000000	27.000000	83.000000	20.000000	7.000000	12.900000	28.500000	6.000000	18.900000	18.600000	11.400000	8.100000	24.900000	6.000000	2.100000
