! n m alpha seq
10 10 0.1 9
38.00	46.00	19.00	30.00	43.00	15.00	45.00	42.00	28.00	39.00	3.80	4.60	1.90	3.00	4.30	1.50	4.50	4.20	2.80	3.90
48.00	16.00	29.00	33.00	12.00	33.00	32.00	26.00	37.00	27.00	4.80	1.60	2.90	3.30	1.20	3.30	3.20	2.60	3.70	2.70
48.00	13.00	20.00	37.00	37.00	29.00	24.00	32.00	36.00	37.00	4.80	1.30	2.00	3.70	3.70	2.90	2.40	3.20	3.60	3.70
50.00	14.00	45.00	22.00	33.00	38.00	22.00	31.00	32.00	50.00	5.00	1.40	4.50	2.20	3.30	3.80	2.20	3.10	3.20	5.00
36.00	40.00	24.00	36.00	35.00	24.00	48.00	27.00	32.00	27.00	3.60	4.00	2.40	3.60	3.50	2.40	4.80	2.70	3.20	2.70
18.00	29.00	29.00	23.00	21.00	43.00	36.00	11.00	33.00	39.00	1.80	2.90	2.90	2.30	2.10	4.30	3.60	1.10	3.30	3.90
11.00	44.00	34.00	12.00	27.00	17.00	31.00	46.00	49.00	37.00	1.10	4.40	3.40	1.20	2.70	1.70	3.10	4.60	4.90	3.70
16.00	49.00	23.00	32.00	36.00	24.00	23.00	23.00	11.00	43.00	1.60	4.90	2.30	3.20	3.60	2.40	2.30	2.30	1.10	4.30
31.00	12.00	45.00	10.00	19.00	26.00	41.00	28.00	13.00	29.00	3.10	1.20	4.50	1.00	1.90	2.60	4.10	2.80	1.30	2.90
26.00	47.00	44.00	12.00	43.00	34.00	21.00	16.00	28.00	43.00	2.60	4.70	4.40	1.20	4.30	3.40	2.10	1.60	2.80	4.30
