! n m alpha seq
10 10 0.1 5
20.00	11.00	18.00	46.00	38.00	31.00	37.00	17.00	45.00	23.00	2.00	1.10	1.80	4.60	3.80	3.10	3.70	1.70	4.50	2.30
47.00	21.00	29.00	31.00	20.00	42.00	34.00	23.00	27.00	44.00	4.70	2.10	2.90	3.10	2.00	4.20	3.40	2.30	2.70	4.40
29.00	27.00	47.00	28.00	10.00	43.00	35.00	35.00	26.00	27.00	2.90	2.70	4.70	2.80	1.00	4.30	3.50	3.50	2.60	2.70
40.00	15.00	19.00	46.00	45.00	25.00	46.00	38.00	36.00	18.00	4.00	1.50	1.90	4.60	4.50	2.50	4.60	3.80	3.60	1.80
35.00	15.00	44.00	29.00	26.00	42.00	37.00	32.00	48.00	35.00	3.50	1.50	4.40	2.90	2.60	4.20	3.70	3.20	4.80	3.50
24.00	16.00	30.00	37.00	26.00	49.00	47.00	30.00	10.00	13.00	2.40	1.60	3.00	3.70	2.60	4.90	4.70	3.00	1.00	1.30
35.00	35.00	18.00	28.00	50.00	29.00	31.00	39.00	13.00	22.00	3.50	3.50	1.80	2.80	5.00	2.90	3.10	3.90	1.30	2.20
15.00	38.00	43.00	16.00	26.00	19.00	38.00	11.00	26.00	31.00	1.50	3.80	4.30	1.60	2.60	1.90	3.80	1.10	2.60	3.10
46.00	22.00	15.00	11.00	16.00	31.00	45.00	19.00	40.00	18.00	4.60	2.20	1.50	1.10	1.60	3.10	4.50	1.90	4.00	1.80
15.00	43.00	33.00	25.00	23.00	27.00	38.00	28.00	46.00	45.00	1.50	4.30	3.30	2.50	2.30	2.70	3.80	2.80	4.60	4.50
