! n m alpha seq
10 10 0.1 8
43.00	27.00	24.00	19.00	27.00	45.00	50.00	18.00	13.00	15.00	4.30	2.70	2.40	1.90	2.70	4.50	5.00	1.80	1.30	1.50
48.00	36.00	37.00	19.00	21.00	13.00	15.00	44.00	15.00	32.00	4.80	3.60	3.70	1.90	2.10	1.30	1.50	4.40	1.50	3.20
10.00	44.00	14.00	32.00	36.00	27.00	17.00	14.00	23.00	13.00	1.00	4.40	1.40	3.20	3.60	2.70	1.70	1.40	2.30	1.30
42.00	28.00	14.00	22.00	34.00	29.00	49.00	19.00	33.00	39.00	4.20	2.80	1.40	2.20	3.40	2.90	4.90	1.90	3.30	3.90
48.00	13.00	15.00	11.00	13.00	25.00	22.00	12.00	15.00	42.00	4.80	1.30	1.50	1.10	1.30	2.50	2.20	1.20	1.50	4.20
42.00	13.00	33.00	19.00	15.00	20.00	47.00	16.00	11.00	27.00	4.20	1.30	3.30	1.90	1.50	2.00	4.70	1.60	1.10	2.70
45.00	42.00	33.00	40.00	33.00	48.00	27.00	50.00	38.00	12.00	4.50	4.20	3.30	4.00	3.30	4.80	2.70	5.00	3.80	1.20
23.00	23.00	22.00	28.00	24.00	26.00	27.00	36.00	23.00	41.00	2.30	2.30	2.20	2.80	2.40	2.60	2.70	3.60	2.30	4.10
25.00	36.00	18.00	29.00	27.00	47.00	27.00	47.00	45.00	43.00	2.50	3.60	1.80	2.90	2.70	4.70	2.70	4.70	4.50	4.30
43.00	18.00	11.00	15.00	48.00	43.00	29.00	45.00	11.00	38.00	4.30	1.80	1.10	1.50	4.80	4.30	2.90	4.50	1.10	3.80
