! n m alpha seq
10 10 0.1 3
44.00	38.00	21.00	11.00	11.00	42.00	44.00	45.00	23.00	15.00	4.40	3.80	2.10	1.10	1.10	4.20	4.40	4.50	2.30	1.50
24.00	45.00	32.00	47.00	49.00	47.00	34.00	43.00	42.00	25.00	2.40	4.50	3.20	4.70	4.90	4.70	3.40	4.30	4.20	2.50
29.00	23.00	15.00	31.00	27.00	42.00	14.00	26.00	24.00	22.00	2.90	2.30	1.50	3.10	2.70	4.20	1.40	2.60	2.40	2.20
19.00	13.00	24.00	12.00	25.00	50.00	36.00	37.00	29.00	22.00	1.90	1.30	2.40	1.20	2.50	5.00	3.60	3.70	2.90	2.20
18.00	19.00	26.00	28.00	25.00	17.00	12.00	31.00	18.00	18.00	1.80	1.90	2.60	2.80	2.50	1.70	1.20	3.10	1.80	1.80
21.00	25.00	41.00	37.00	44.00	45.00	38.00	24.00	43.00	13.00	2.10	2.50	4.10	3.70	4.40	4.50	3.80	2.40	4.30	1.30
50.00	10.00	44.00	25.00	29.00	21.00	16.00	14.00	42.00	12.00	5.00	1.00	4.40	2.50	2.90	2.10	1.60	1.40	4.20	1.20
41.00	28.00	15.00	31.00	47.00	27.00	18.00	47.00	43.00	34.00	4.10	2.80	1.50	3.10	4.70	2.70	1.80	4.70	4.30	3.40
37.00	11.00	47.00	16.00	20.00	37.00	48.00	23.00	43.00	43.00	3.70	1.10	4.70	1.60	2.00	3.70	4.80	2.30	4.30	4.30
22.00	47.00	48.00	17.00	27.00	30.00	22.00	37.00	38.00	42.00	2.20	4.70	4.80	1.70	2.70	3.00	2.20	3.70	3.80	4.20
