! n m alpha seq
10 5 0.5 2
50.00	18.00	42.00	20.00	34.00	25.00	9.00	21.00	10.00	17.00
38.00	45.00	42.00	19.00	47.00	19.00	22.50	21.00	9.50	23.50
39.00	41.00	26.00	20.00	25.00	19.50	20.50	13.00	10.00	12.50
40.00	26.00	31.00	35.00	17.00	20.00	13.00	15.50	17.50	8.50
46.00	50.00	35.00	20.00	25.00	23.00	25.00	17.50	10.00	12.50
12.00	10.00	26.00	45.00	42.00	6.00	5.00	13.00	22.50	21.00
39.00	19.00	33.00	26.00	25.00	19.50	9.50	16.50	13.00	12.50
37.00	14.00	50.00	20.00	43.00	18.50	7.00	25.00	10.00	21.50
49.00	47.00	24.00	47.00	19.00	24.50	23.50	12.00	23.50	9.50
11.00	50.00	23.00	18.00	20.00	5.50	25.00	11.50	9.00	10.00
