! n m alpha seq
15 5 0.4 1
39.00	11.00	40.00	19.00	25.00	15.60	4.40	16.00	7.60	10.00
34.00	47.00	23.00	50.00	37.00	13.60	18.80	9.20	20.00	14.80
28.00	50.00	42.00	28.00	38.00	11.20	20.00	16.80	11.20	15.20
40.00	26.00	21.00	45.00	10.00	16.00	10.40	8.40	18.00	4.00
44.00	18.00	11.00	35.00	40.00	17.60	7.20	4.40	14.00	16.00
13.00	46.00	22.00	31.00	29.00	5.20	18.40	8.80	12.40	11.60
12.00	46.00	28.00	46.00	17.00	4.80	18.40	11.20	18.40	6.80
31.00	37.00	29.00	50.00	47.00	12.40	14.80	11.60	20.00	18.80
42.00	43.00	43.00	40.00	15.00	16.80	17.20	17.20	16.00	6.00
30.00	49.00	35.00	36.00	47.00	12.00	19.60	14.00	14.40	18.80
41.00	31.00	21.00	47.00	11.00	16.40	12.40	8.40	18.80	4.40
29.00	24.00	43.00	13.00	48.00	11.60	9.60	17.20	5.20	19.20
11.00	40.00	42.00	40.00	25.00	4.40	16.00	16.80	16.00	10.00
23.00	45.00	18.00	10.00	33.00	9.20	18.00	7.20	4.00	13.20
23.00	12.00	45.00	19.00	39.00	9.20	4.80	18.00	7.60	15.60
