! n m alpha seq
15 5 0.4 10
40.00	26.00	27.00	30.00	33.00	16.00	10.40	10.80	12.00	13.20
41.00	43.00	25.00	10.00	10.00	16.40	17.20	10.00	4.00	4.00
46.00	50.00	37.00	43.00	34.00	18.40	20.00	14.80	17.20	13.60
43.00	28.00	11.00	34.00	28.00	17.20	11.20	4.40	13.60	11.20
30.00	37.00	13.00	18.00	22.00	12.00	14.80	5.20	7.20	8.80
50.00	13.00	48.00	23.00	13.00	20.00	5.20	19.20	9.20	5.20
48.00	20.00	16.00	43.00	39.00	19.20	8.00	6.40	17.20	15.60
27.00	24.00	30.00	29.00	47.00	10.80	9.60	12.00	11.60	18.80
13.00	13.00	11.00	15.00	10.00	5.20	5.20	4.40	6.00	4.00
36.00	17.00	22.00	14.00	34.00	14.40	6.80	8.80	5.60	13.60
41.00	43.00	37.00	26.00	26.00	16.40	17.20	14.80	10.40	10.40
17.00	37.00	12.00	43.00	32.00	6.80	14.80	4.80	17.20	12.80
43.00	42.00	35.00	19.00	50.00	17.20	16.80	14.00	7.60	20.00
48.00	42.00	44.00	39.00	13.00	19.20	16.80	17.60	15.60	5.20
44.00	22.00	24.00	49.00	10.00	17.60	8.80	9.60	19.60	4.00
