! n m alpha seq
15 5 0.4 6
27.00	21.00	34.00	42.00	47.00	10.80	8.40	13.60	16.80	18.80
15.00	16.00	13.00	24.00	37.00	6.00	6.40	5.20	9.60	14.80
42.00	38.00	49.00	28.00	29.00	16.80	15.20	19.60	11.20	11.60
20.00	23.00	37.00	32.00	49.00	8.00	9.20	14.80	12.80	19.60
15.00	46.00	32.00	43.00	36.00	6.00	18.40	12.80	17.20	14.40
36.00	37.00	40.00	42.00	14.00	14.40	14.80	16.00	16.80	5.60
11.00	50.00	19.00	18.00	25.00	4.40	20.00	7.60	7.20	10.00
37.00	14.00	38.00	40.00	24.00	14.80	5.60	15.20	16.00	9.60
42.00	37.00	45.00	50.00	45.00	16.80	14.80	18.00	20.00	18.00
37.00	18.00	17.00	19.00	45.00	14.80	7.20	6.80	7.60	18.00
19.00	21.00	15.00	26.00	41.00	7.60	8.40	6.00	10.40	16.40
48.00	25.00	21.00	17.00	22.00	19.20	10.00	8.40	6.80	8.80
21.00	50.00	10.00	10.00	41.00	8.40	20.00	4.00	4.00	16.40
41.00	15.00	10.00	32.00	23.00	16.40	6.00	4.00	12.80	9.20
43.00	28.00	25.00	21.00	33.00	17.20	11.20	10.00	8.40	13.20
