! n m alpha seq
10 5 0.3 6
23.00	21.00	47.00	43.00	42.00	6.90	6.30	14.10	12.90	12.60
12.00	27.00	12.00	47.00	32.00	3.60	8.10	3.60	14.10	9.60
20.00	20.00	29.00	42.00	27.00	6.00	6.00	8.70	12.60	8.10
30.00	29.00	33.00	44.00	35.00	9.00	8.70	9.90	13.20	10.50
40.00	12.00	27.00	11.00	18.00	12.00	3.60	8.10	3.30	5.40
41.00	34.00	20.00	24.00	49.00	12.30	10.20	6.00	7.20	14.70
20.00	23.00	37.00	47.00	18.00	6.00	6.90	11.10	14.10	5.40
10.00	30.00	37.00	23.00	33.00	3.00	9.00	11.10	6.90	9.90
30.00	20.00	38.00	39.00	19.00	9.00	6.00	11.40	11.70	5.70
29.00	11.00	32.00	30.00	31.00	8.70	3.30	9.60	9.00	9.30
