! n m alpha seq
10 10 0.3 2
20.00	49.00	40.00	33.00	38.00	35.00	31.00	10.00	20.00	32.00	6.00	14.70	12.00	9.90	11.40	10.50	9.30	3.00	6.00	9.60
20.00	34.00	35.00	28.00	37.00	12.00	47.00	22.00	11.00	25.00	6.00	10.20	10.50	8.40	11.10	3.60	14.10	6.60	3.30	7.50
24.00	42.00	25.00	37.00	26.00	46.00	45.00	29.00	11.00	16.00	7.20	12.60	7.50	11.10	7.80	13.80	13.50	8.70	3.30	4.80
45.00	49.00	22.00	49.00	35.00	22.00	48.00	28.00	10.00	35.00	13.50	14.70	6.60	14.70	10.50	6.60	14.40	8.40	3.00	10.50
36.00	12.00	20.00	22.00	45.00	17.00	22.00	49.00	22.00	42.00	10.80	3.60	6.00	6.60	13.50	5.10	6.60	14.70	6.60	12.60
48.00	33.00	31.00	11.00	19.00	16.00	24.00	29.00	38.00	17.00	14.40	9.90	9.30	3.30	5.70	4.80	7.20	8.70	11.40	5.10
35.00	31.00	12.00	25.00	49.00	36.00	27.00	24.00	50.00	37.00	10.50	9.30	3.60	7.50	14.70	10.80	8.10	7.20	15.00	11.10
31.00	14.00	26.00	39.00	34.00	27.00	14.00	16.00	37.00	37.00	9.30	4.20	7.80	11.70	10.20	8.10	4.20	4.80	11.10	11.10
47.00	35.00	47.00	26.00	30.00	37.00	26.00	21.00	17.00	23.00	14.10	10.50	14.10	7.80	9.00	11.10	7.80	6.30	5.10	6.90
41.00	42.00	36.00	32.00	26.00	36.00	47.00	10.00	29.00	14.00	12.30	12.60	10.80	9.60	7.80	10.80	14.10	3.00	8.70	4.20
