! n m alpha seq
10 10 0.3 6
22.00	42.00	50.00	45.00	38.00	18.00	29.00	42.00	27.00	12.00	6.60	12.60	15.00	13.50	11.40	5.40	8.70	12.60	8.10	3.60
28.00	21.00	28.00	11.00	36.00	50.00	40.00	24.00	29.00	34.00	8.40	6.30	8.40	3.30	10.80	15.00	12.00	7.20	8.70	10.20
42.00	44.00	13.00	39.00	12.00	28.00	20.00	22.00	19.00	41.00	12.60	13.20	3.90	11.70	3.60	8.40	6.00	6.60	5.70	12.30
39.00	19.00	38.00	45.00	46.00	23.00	29.00	17.00	28.00	40.00	11.70	5.70	11.40	13.50	13.80	6.90	8.70	5.10	8.40	12.00
36.00	35.00	34.00	29.00	44.00	50.00	32.00	16.00	36.00	18.00	10.80	10.50	10.20	8.70	13.20	15.00	9.60	4.80	10.80	5.40
17.00	47.00	50.00	30.00	10.00	28.00	40.00	46.00	42.00	34.00	5.10	14.10	15.00	9.00	3.00	8.40	12.00	13.80	12.60	10.20
40.00	37.00	16.00	29.00	24.00	38.00	13.00	19.00	37.00	19.00	12.00	11.10	4.80	8.70	7.20	11.40	3.90	5.70	11.10	5.70
16.00	29.00	31.00	36.00	35.00	17.00	13.00	37.00	38.00	17.00	4.80	8.70	9.30	10.80	10.50	5.10	3.90	11.10	11.40	5.10
39.00	32.00	31.00	19.00	14.00	41.00	27.00	25.00	49.00	43.00	11.70	9.60	9.30	5.70	4.20	12.30	8.10	7.50	14.70	12.90
34.00	19.00	14.00	12.00	26.00	38.00	50.00	16.00	45.00	31.00	10.20	5.70	4.20	3.60	7.80	11.40	15.00	4.80	13.50	9.30
