! n m alpha seq
10 5 0.2 10
49.00	48.00	24.00	10.00	38.00	9.80	9.60	4.80	2.00	7.60
43.00	50.00	39.00	25.00	35.00	8.60	10.00	7.80	5.00	7.00
43.00	50.00	44.00	39.00	14.00	8.60	10.00	8.80	7.80	2.80
48.00	16.00	17.00	12.00	34.00	9.60	3.20	3.40	2.40	6.80
37.00	20.00	10.00	28.00	12.00	7.40	4.00	2.00	5.60	2.40
41.00	36.00	16.00	38.00	45.00	8.20	7.20	3.20	7.60	9.00
40.00	20.00	16.00	38.00	48.00	8.00	4.00	3.20	7.60	9.60
19.00	24.00	20.00	35.00	30.00	3.80	4.80	4.00	7.00	6.00
50.00	24.00	40.00	42.00	15.00	10.00	4.80	8.00	8.40	3.00
45.00	44.00	21.00	33.00	50.00	9.00	8.80	4.20	6.60	10.00
