! n m alpha seq
15 10 0.5 5
30.00	31.00	48.00	43.00	34.00	36.00	43.00	42.00	43.00	44.00	15.00	15.50	24.00	21.50	17.00	18.00	21.50	21.00	21.50	22.00
12.00	46.00	40.00	16.00	39.00	45.00	22.00	44.00	22.00	18.00	6.00	23.00	20.00	8.00	19.50	22.50	11.00	22.00	11.00	9.00
20.00	47.00	33.00	28.00	41.00	25.00	40.00	37.00	28.00	37.00	10.00	23.50	16.50	14.00	20.50	12.50	20.00	18.50	14.00	18.50
17.00	22.00	28.00	49.00	25.00	22.00	49.00	38.00	38.00	48.00	8.50	11.00	14.00	24.50	12.50	11.00	24.50	19.00	19.00	24.00
26.00	39.00	18.00	27.00	34.00	36.00	19.00	21.00	32.00	50.00	13.00	19.50	9.00	13.50	17.00	18.00	9.50	10.50	16.00	25.00
12.00	13.00	20.00	31.00	40.00	46.00	20.00	46.00	46.00	25.00	6.00	6.50	10.00	15.50	20.00	23.00	10.00	23.00	23.00	12.50
21.00	16.00	18.00	37.00	24.00	43.00	43.00	15.00	27.00	11.00	10.50	8.00	9.00	18.50	12.00	21.50	21.50	7.50	13.50	5.50
19.00	24.00	42.00	14.00	39.00	49.00	43.00	14.00	18.00	17.00	9.50	12.00	21.00	7.00	19.50	24.50	21.50	7.00	9.00	8.50
11.00	15.00	15.00	48.00	25.00	19.00	20.00	44.00	47.00	35.00	5.50	7.50	7.50	24.00	12.50	9.50	10.00	22.00	23.50	17.50
28.00	46.00	30.00	28.00	28.00	33.00	40.00	48.00	13.00	33.00	14.00	23.00	15.00	14.00	14.00	16.50	20.00	24.00	6.50	16.50
10.00	31.00	18.00	43.00	31.00	27.00	47.00	26.00	39.00	11.00	5.00	15.50	9.00	21.50	15.50	13.50	23.50	13.00	19.50	5.50
43.00	49.00	44.00	32.00	46.00	20.00	37.00	44.00	26.00	10.00	21.50	24.50	22.00	16.00	23.00	10.00	18.50	22.00	13.00	5.00
34.00	28.00	14.00	42.00	26.00	46.00	28.00	50.00	34.00	13.00	17.00	14.00	7.00	21.00	13.00	23.00	14.00	25.00	17.00	6.50
46.00	17.00	29.00	32.00	27.00	20.00	24.00	35.00	31.00	42.00	23.00	8.50	14.50	16.00	13.50	10.00	12.00	17.50	15.50	21.00
20.00	15.00	12.00	10.00	44.00	39.00	39.00	36.00	50.00	19.00	10.00	7.50	6.00	5.00	22.00	19.50	19.50	18.00	25.00	9.50
