! n m alpha seq
15 10 0.5 3
34.00	32.00	30.00	45.00	46.00	30.00	19.00	12.00	16.00	13.00	17.00	16.00	15.00	22.50	23.00	15.00	9.50	6.00	8.00	6.50
28.00	39.00	49.00	35.00	16.00	13.00	29.00	18.00	34.00	38.00	14.00	19.50	24.50	17.50	8.00	6.50	14.50	9.00	17.00	19.00
27.00	30.00	46.00	24.00	11.00	19.00	21.00	47.00	29.00	37.00	13.50	15.00	23.00	12.00	5.50	9.50	10.50	23.50	14.50	18.50
12.00	43.00	40.00	31.00	19.00	49.00	45.00	50.00	10.00	42.00	6.00	21.50	20.00	15.50	9.50	24.50	22.50	25.00	5.00	21.00
19.00	46.00	38.00	45.00	33.00	19.00	13.00	18.00	19.00	26.00	9.50	23.00	19.00	22.50	16.50	9.50	6.50	9.00	9.50	13.00
24.00	28.00	18.00	21.00	29.00	13.00	24.00	24.00	34.00	18.00	12.00	14.00	9.00	10.50	14.50	6.50	12.00	12.00	17.00	9.00
15.00	25.00	11.00	43.00	45.00	10.00	25.00	13.00	14.00	23.00	7.50	12.50	5.50	21.50	22.50	5.00	12.50	6.50	7.00	11.50
14.00	30.00	33.00	31.00	17.00	26.00	45.00	11.00	18.00	34.00	7.00	15.00	16.50	15.50	8.50	13.00	22.50	5.50	9.00	17.00
14.00	37.00	47.00	42.00	39.00	25.00	13.00	38.00	27.00	46.00	7.00	18.50	23.50	21.00	19.50	12.50	6.50	19.00	13.50	23.00
44.00	25.00	11.00	31.00	23.00	21.00	36.00	36.00	20.00	45.00	22.00	12.50	5.50	15.50	11.50	10.50	18.00	18.00	10.00	22.50
28.00	26.00	38.00	43.00	32.00	25.00	10.00	25.00	36.00	41.00	14.00	13.00	19.00	21.50	16.00	12.50	5.00	12.50	18.00	20.50
14.00	31.00	20.00	50.00	18.00	17.00	44.00	26.00	34.00	21.00	7.00	15.50	10.00	25.00	9.00	8.50	22.00	13.00	17.00	10.50
43.00	42.00	38.00	34.00	35.00	44.00	23.00	40.00	47.00	33.00	21.50	21.00	19.00	17.00	17.50	22.00	11.50	20.00	23.50	16.50
18.00	39.00	12.00	44.00	39.00	33.00	20.00	39.00	14.00	30.00	9.00	19.50	6.00	22.00	19.50	16.50	10.00	19.50	7.00	15.00
22.00	49.00	28.00	34.00	13.00	43.00	27.00	27.00	28.00	26.00	11.00	24.50	14.00	17.00	6.50	21.50	13.50	13.50	14.00	13.00
