! n m alpha seq
15 10 0.5 4
40.00	39.00	45.00	21.00	16.00	35.00	32.00	16.00	33.00	45.00	20.00	19.50	22.50	10.50	8.00	17.50	16.00	8.00	16.50	22.50
36.00	25.00	13.00	45.00	46.00	45.00	14.00	26.00	29.00	20.00	18.00	12.50	6.50	22.50	23.00	22.50	7.00	13.00	14.50	10.00
40.00	40.00	24.00	10.00	10.00	26.00	36.00	17.00	44.00	36.00	20.00	20.00	12.00	5.00	5.00	13.00	18.00	8.50	22.00	18.00
30.00	28.00	44.00	30.00	35.00	26.00	45.00	50.00	44.00	22.00	15.00	14.00	22.00	15.00	17.50	13.00	22.50	25.00	22.00	11.00
30.00	22.00	16.00	45.00	32.00	32.00	20.00	39.00	22.00	15.00	15.00	11.00	8.00	22.50	16.00	16.00	10.00	19.50	11.00	7.50
20.00	44.00	32.00	12.00	28.00	36.00	24.00	45.00	25.00	26.00	10.00	22.00	16.00	6.00	14.00	18.00	12.00	22.50	12.50	13.00
28.00	24.00	25.00	14.00	43.00	25.00	42.00	14.00	34.00	47.00	14.00	12.00	12.50	7.00	21.50	12.50	21.00	7.00	17.00	23.50
30.00	39.00	38.00	27.00	40.00	34.00	14.00	10.00	45.00	16.00	15.00	19.50	19.00	13.50	20.00	17.00	7.00	5.00	22.50	8.00
25.00	26.00	28.00	34.00	31.00	15.00	41.00	37.00	34.00	32.00	12.50	13.00	14.00	17.00	15.50	7.50	20.50	18.50	17.00	16.00
42.00	34.00	41.00	49.00	16.00	35.00	42.00	21.00	21.00	28.00	21.00	17.00	20.50	24.50	8.00	17.50	21.00	10.50	10.50	14.00
48.00	17.00	35.00	36.00	12.00	41.00	13.00	41.00	36.00	38.00	24.00	8.50	17.50	18.00	6.00	20.50	6.50	20.50	18.00	19.00
42.00	43.00	39.00	39.00	46.00	47.00	16.00	49.00	35.00	32.00	21.00	21.50	19.50	19.50	23.00	23.50	8.00	24.50	17.50	16.00
30.00	20.00	37.00	12.00	41.00	48.00	34.00	28.00	15.00	31.00	15.00	10.00	18.50	6.00	20.50	24.00	17.00	14.00	7.50	15.50
24.00	40.00	10.00	14.00	31.00	24.00	12.00	18.00	13.00	41.00	12.00	20.00	5.00	7.00	15.50	12.00	6.00	9.00	6.50	20.50
40.00	27.00	48.00	38.00	26.00	47.00	35.00	16.00	39.00	22.00	20.00	13.50	24.00	19.00	13.00	23.50	17.50	8.00	19.50	11.00
