! n m alpha seq
15 5 0.1 10
40.00	26.00	27.00	30.00	33.00	4.00	2.60	2.70	3.00	3.30
41.00	43.00	25.00	10.00	10.00	4.10	4.30	2.50	1.00	1.00
46.00	50.00	37.00	43.00	34.00	4.60	5.00	3.70	4.30	3.40
43.00	28.00	11.00	34.00	28.00	4.30	2.80	1.10	3.40	2.80
30.00	37.00	13.00	18.00	22.00	3.00	3.70	1.30	1.80	2.20
50.00	13.00	48.00	23.00	13.00	5.00	1.30	4.80	2.30	1.30
48.00	20.00	16.00	43.00	39.00	4.80	2.00	1.60	4.30	3.90
27.00	24.00	30.00	29.00	47.00	2.70	2.40	3.00	2.90	4.70
13.00	13.00	11.00	15.00	10.00	1.30	1.30	1.10	1.50	1.00
36.00	17.00	22.00	14.00	34.00	3.60	1.70	2.20	1.40	3.40
41.00	43.00	37.00	26.00	26.00	4.10	4.30	3.70	2.60	2.60
17.00	37.00	12.00	43.00	32.00	1.70	3.70	1.20	4.30	3.20
43.00	42.00	35.00	19.00	50.00	4.30	4.20	3.50	1.90	5.00
48.00	42.00	44.00	39.00	13.00	4.80	4.20	4.40	3.90	1.30
44.00	22.00	24.00	49.00	10.00	4.40	2.20	2.40	4.90	1.00
