! n m alpha seq
15 5 0.1 3
32.00	10.00	27.00	27.00	50.00	3.20	1.00	2.70	2.70	5.00
41.00	14.00	38.00	36.00	29.00	4.10	1.40	3.80	3.60	2.90
17.00	31.00	28.00	41.00	26.00	1.70	3.10	2.80	4.10	2.60
22.00	30.00	18.00	26.00	48.00	2.20	3.00	1.80	2.60	4.80
31.00	34.00	32.00	46.00	14.00	3.10	3.40	3.20	4.60	1.40
48.00	46.00	41.00	16.00	47.00	4.80	4.60	4.10	1.60	4.70
32.00	25.00	45.00	36.00	37.00	3.20	2.50	4.50	3.60	3.70
17.00	21.00	40.00	28.00	35.00	1.70	2.10	4.00	2.80	3.50
40.00	23.00	46.00	25.00	14.00	4.00	2.30	4.60	2.50	1.40
48.00	23.00	10.00	38.00	40.00	4.80	2.30	1.00	3.80	4.00
22.00	28.00	27.00	28.00	30.00	2.20	2.80	2.70	2.80	3.00
50.00	30.00	18.00	41.00	25.00	5.00	3.00	1.80	4.10	2.50
47.00	48.00	41.00	34.00	17.00	4.70	4.80	4.10	3.40	1.70
35.00	43.00	48.00	47.00	17.00	3.50	4.30	4.80	4.70	1.70
15.00	44.00	15.00	43.00	23.00	1.50	4.40	1.50	4.30	2.30
