! n m alpha seq
10 10 0.2 1
26.00	18.00	34.00	20.00	38.00	15.00	32.00	28.00	47.00	39.00	5.20	3.60	6.80	4.00	7.60	3.00	6.40	5.60	9.40	7.80
37.00	36.00	43.00	13.00	10.00	23.00	24.00	41.00	11.00	18.00	7.40	7.20	8.60	2.60	2.00	4.60	4.80	8.20	2.20	3.60
18.00	48.00	30.00	28.00	16.00	43.00	48.00	39.00	31.00	44.00	3.60	9.60	6.00	5.60	3.20	8.60	9.60	7.80	6.20	8.80
31.00	37.00	17.00	48.00	17.00	50.00	21.00	18.00	26.00	30.00	6.20	7.40	3.40	9.60	3.40	10.00	4.20	3.60	5.20	6.00
21.00	43.00	32.00	26.00	49.00	50.00	34.00	12.00	21.00	10.00	4.20	8.60	6.40	5.20	9.80	10.00	6.80	2.40	4.20	2.00
13.00	38.00	50.00	12.00	32.00	11.00	44.00	16.00	40.00	23.00	2.60	7.60	10.00	2.40	6.40	2.20	8.80	3.20	8.00	4.60
40.00	48.00	31.00	19.00	24.00	43.00	47.00	17.00	23.00	37.00	8.00	9.60	6.20	3.80	4.80	8.60	9.40	3.40	4.60	7.40
47.00	47.00	14.00	11.00	43.00	17.00	32.00	41.00	29.00	41.00	9.40	9.40	2.80	2.20	8.60	3.40	6.40	8.20	5.80	8.20
45.00	50.00	32.00	29.00	23.00	13.00	23.00	44.00	28.00	46.00	9.00	10.00	6.40	5.80	4.60	2.60	4.60	8.80	5.60	9.20
30.00	41.00	38.00	40.00	34.00	14.00	26.00	31.00	31.00	45.00	6.00	8.20	7.60	8.00	6.80	2.80	5.20	6.20	6.20	9.00
